transaction_id,customer_id,sender_account,receiver_account,receiver_name,receiver_bank,merchant_category,merchant_name,amount,payment_method,transaction_time,transaction_location,transaction_country,transaction_status,currency
TXN_DCE959BD5C49,CUST_88003A890783,AC675832441,REC_AC632401,Aarav Menon,PNB,Groceries,D-Mart,336.21,Net Banking,2026-06-19 19:45:41,Kochi,India,Success,INR
TXN_B84D436B2CC4,CUST_E762728AC2C4,AC751397897,REC_AC261050,Aarav Jain,HDFC Bank,Retail,Local Kirana,2220.01,NEFT,2026-06-19 20:43:41,Chandigarh,India,Success,INR
TXN_1E573ED8CADB,CUST_01C02537A5CA,AC822408848,REC_AC480631,Isha Menon,HDFC Bank,Food,Zomato,2395.26,UPI,2026-06-19 21:43:41,Kochi,India,Success,INR
TXN_B173DE1EC8A5,CUST_0D563A0F2D46,AC812921644,REC_AC681896,Rahul Kumar,ICICI Bank,Retail,Local Kirana,4009.74,Net Banking,2026-06-19 22:03:41,Indore,India,Success,INR
TXN_A3380213A0EA,CUST_ACBB55076F6F,AC538460431,REC_AC960085,Rohan Nair,Kotak Mahindra,Crypto,WazirX,884.99,Net Banking,2026-06-19 23:00:41,Jaipur,India,Success,INR
TXN_1B2BD84E9E62,CUST_770111A024A1,AC438817025,REC_AC726152,Sita Iyer,SBI,Travel,MakeMyTrip,13067.66,Debit Card,2026-06-19 23:42:41,Delhi,India,Success,INR
TXN_B996AB8025AD,CUST_41A22B0C3C72,AC807577342,REC_AC335391,Aarav Yadav,PNB,Retail,Local Kirana,506.69,NEFT,2026-06-19 23:59:41,Hyderabad,India,Success,INR
TXN_43609AF4E8B4,CUST_99B31E34B435,AC110002396,REC_AC618152,Ramesh Reddy,SBI,E-commerce,Flipkart,368.6,IMPS,2026-06-20 00:38:41,Kolkata,India,Success,INR
TXN_F08E3944041B,CUST_A274A25A299E,AC465830215,REC_AC506951,Sneha Iyer,Yes Bank,Crypto,WazirX,334515.51,UPI,2026-06-20 01:25:41,Ahmedabad,India,Success,INR
TXN_7CE0950093A8,CUST_AA9EDE3072FA,AC905817775,REC_AC143122,Amit Gupta,Kotak Mahindra,E-commerce,Amazon India,5321.85,Net Banking,2026-06-20 02:13:41,Chennai,India,Success,INR
TXN_81EDE7F1A61A,CUST_99B31E34B435,AC110002396,REC_AC742705,Amit Sengupta,ICICI Bank,E-commerce,Flipkart,6294.31,UPI,2026-06-20 00:40:41,Delhi,India,Success,INR
TXN_54E36499660D,CUST_C6FAC3E395B8,AC866162966,REC_AC254506,Aditya Rao,Yes Bank,Groceries,Reliance Smart,1608.2,IMPS,2026-06-20 00:43:41,Chennai,India,Success,INR
TXN_3DE340E9262B,CUST_5A5043D289DC,AC345824373,REC_AC247594,Rahul Desai,Yes Bank,Groceries,D-Mart,2002.94,Debit Card,2026-06-20 01:37:41,Mumbai,India,Success,INR
TXN_6BCF97CDE099,CUST_73B41940F312,AC723403479,REC_AC723068,Diya Verma,PNB,Retail,Local Kirana,262.67,NEFT,2026-06-20 02:03:41,Gurgaon,India,Success,INR
TXN_1A6D794BCD4B,CUST_6D76C861D951,AC208449460,REC_AC105433,Rohan Jain,PNB,Travel,MakeMyTrip,21770.14,Credit Card,2026-06-20 02:24:41,Delhi,India,Success,INR
TXN_EA9C57418E91,CUST_3004622EBCCF,AC857704655,REC_AC419457,Riya Iyer,Yes Bank,Food,Swiggy,704.88,IMPS,2026-06-20 03:12:41,Indore,India,Success,INR
TXN_884B15B62573,CUST_A274A25A299E,AC465830215,REC_AC600811,Arjun Menon,Yes Bank,E-commerce,Flipkart,71295.09,UPI,2026-06-20 03:42:41,Ahmedabad,India,Success,INR
TXN_48D25121BBE8,CUST_8966A3CE4048,AC950488739,REC_AC147457,Ramesh Menon,ICICI Bank,Travel,Cleartrip,579.41,IMPS,2026-06-20 04:09:41,Gurgaon,India,Success,INR
TXN_F64D55197613,CUST_AA9EDE3072FA,AC905817775,REC_AC463656,Rajesh Patel,Yes Bank,Groceries,Reliance Smart,2664.73,Net Banking,2026-06-20 04:57:41,Chennai,India,Success,INR
TXN_AEB7FFCD1BDC,CUST_8866C1FABF99,AC269820594,REC_AC469954,Ananya Gupta,PNB,Travel,Cleartrip,24542.65,IMPS,2026-06-20 05:10:41,Bengaluru,India,Success,INR
TXN_46A7FD40154B,CUST_0D92D17B540C,AC364371717,REC_AC872882,Mahesh Yadav,ICICI Bank,Retail,Local Kirana,513.03,Debit Card,2026-06-20 05:48:41,Pune,India,Success,INR
TXN_969FAA0A4D2F,CUST_3AC0F315E32D,AC209415691,REC_AC594596,Gita Chauhan,SBI,Electronics,Croma,430.77,NEFT,2026-06-20 06:16:41,Lucknow,India,Failed,INR
TXN_E6178C3BE621,CUST_A274A25A299E,AC465830215,REC_AC606346,Vikram Gupta,Kotak Mahindra,Groceries,Reliance Smart,33397.87,UPI,2026-06-20 06:43:41,Ahmedabad,India,Success,INR
TXN_8FDC8CFD7A51,CUST_99B31E34B435,AC110002396,REC_AC618152,Ramesh Reddy,SBI,Retail,Local Kirana,393.52,IMPS,2026-06-20 07:06:41,Kolkata,India,Success,INR
TXN_5CA093AF28FB,CUST_6D76C861D951,AC208449460,REC_AC963617,Priya Singh,SBI,Groceries,Reliance Smart,15554.39,Credit Card,2026-06-20 07:52:41,Delhi,India,Success,INR
TXN_AC85765E8FE9,CUST_770111A024A1,AC438817025,REC_AC727983,Pooja Chatterjee,Kotak Mahindra,E-commerce,Flipkart,5624.86,Debit Card,2026-06-20 08:02:41,Delhi,India,Success,INR
TXN_E49A7D05C14B,CUST_F969633BDDB5,AC162795957,REC_AC188896,Riya Gupta,Axis Bank,Groceries,Reliance Smart,3860.96,IMPS,2026-06-20 08:53:41,Indore,India,Success,INR
TXN_5B585A87C41F,CUST_DE62BFF776A6,AC409893263,REC_AC754688,Rajesh Bose,PNB,Retail,Local Kirana,2996.24,Debit Card,2026-06-20 09:40:41,Coimbatore,India,Success,INR
TXN_D53808617423,CUST_15C44D3CE34B,AC176428684,REC_AC935294,Amit Rao,Yes Bank,Retail,Local Kirana,17113.66,Net Banking,2026-06-20 10:05:41,Chennai,India,Success,INR
TXN_850F9529E67B,CUST_6D76C861D951,AC208449460,REC_AC105433,Rohan Jain,PNB,Groceries,Reliance Smart,10998.47,Credit Card,2026-06-20 10:13:41,Delhi,India,Success,INR
TXN_1F9C6C7BF72C,CUST_3D000F3782B4,AC484194737,REC_AC857505,Anita Iyer,SBI,E-commerce,Flipkart,54604.96,Debit Card,2026-06-20 10:20:41,Chandigarh,India,Success,INR
TXN_79A31D44B4D8,CUST_9F5234269242,AC920814900,REC_AC798435,Mahesh Gupta,HDFC Bank,Electronics,Croma,350.43,Net Banking,2026-06-20 10:49:41,Bengaluru,India,Success,INR
TXN_57E3B64895C1,CUST_8D53A50EB97B,AC838194420,REC_AC326053,Mahesh Chatterjee,HDFC Bank,Gaming,Offshore Bet,3059.09,UPI,2026-06-20 11:26:41,Mumbai,India,Success,INR
TXN_B2D0CB9F87CF,CUST_24ED2A165FC1,AC101815992,REC_AC441013,Meera Jain,Axis Bank,Travel,MakeMyTrip,69215.96,UPI,2026-06-20 12:17:41,Mumbai,India,Success,INR
TXN_6D2FFF1030F8,CUST_0D563A0F2D46,AC812921644,REC_AC584172,Vihaan Joshi,Yes Bank,Groceries,D-Mart,2905.49,Net Banking,2026-06-20 12:54:41,Chandigarh,India,Success,INR
TXN_EC0C0525453B,CUST_B385A110F05A,AC809129316,REC_AC955015,Amit Verma,Yes Bank,Groceries,D-Mart,762.77,Credit Card,2026-06-20 13:10:41,Kolkata,India,Success,INR
TXN_49EF9D31C4B3,CUST_71749AF6CF43,AC253407200,REC_AC956255,Kavya Iyer,Kotak Mahindra,Travel,MakeMyTrip,2850.68,NEFT,2026-06-20 14:00:41,Gurgaon,India,Success,INR
TXN_CA7982014603,CUST_0BBCAD5EF2DA,AC621454127,REC_AC631958,Sneha Chatterjee,PNB,E-commerce,Flipkart,782.83,NEFT,2026-06-20 14:32:41,Hyderabad,India,Success,INR
TXN_EDB071101C16,CUST_71749AF6CF43,AC253407200,REC_AC682119,Aarav Bose,Yes Bank,Crypto,Binance,1860.5,NEFT,2026-06-20 15:01:41,Gurgaon,India,Success,INR
TXN_7B46D0612689,CUST_0D563A0F2D46,AC812921644,REC_AC860294,Ananya Reddy,Kotak Mahindra,Food,Zomato,2814.8,Net Banking,2026-06-20 15:24:41,Indore,India,Success,INR
TXN_1EB840F9251E,CUST_6380C85B577F,AC278575192,REC_AC353777,Arjun Jain,Yes Bank,E-commerce,Amazon India,276.47,UPI,2026-06-20 15:46:41,Gurgaon,India,Success,INR
TXN_DE3DCB621509,CUST_166BFE400FBB,AC969119330,REC_AC951307,Sai Bose,ICICI Bank,Groceries,Reliance Smart,2499.29,Credit Card,2026-06-20 16:21:41,Ahmedabad,India,Success,INR
TXN_BB5B9FAF5EDD,CUST_B385A110F05A,AC809129316,REC_AC955015,Amit Verma,Yes Bank,Electronics,Croma,279.19,Credit Card,2026-06-20 17:13:41,Kolkata,India,Success,INR
TXN_65E172C6BB51,CUST_A62F2F92E34C,AC787194506,REC_AC826648,Meera Nair,PNB,Retail,Local Kirana,4911.55,UPI,2026-06-20 18:01:41,Ahmedabad,India,Success,INR
TXN_CD2E2F8F21FB,CUST_8866C1FABF99,AC269820594,REC_AC469954,Ananya Gupta,PNB,Groceries,Reliance Smart,89460.61,IMPS,2026-06-20 18:19:41,Chandigarh,India,Success,INR
TXN_015CF311AF9D,CUST_CD50341CE378,AC292587044,REC_AC241176,Aarav Sengupta,PNB,E-commerce,Amazon India,5214.5,Credit Card,2026-06-20 18:30:41,Gurgaon,India,Success,INR
TXN_922DA77B433E,CUST_8966A3CE4048,AC950488739,REC_AC563385,Meera Jain,HDFC Bank,Groceries,D-Mart,297.32,IMPS,2026-06-20 19:19:41,Gurgaon,India,Success,INR
TXN_0D94028E2189,CUST_AA9EDE3072FA,AC905817775,REC_AC630108,Sai Singh,Yes Bank,Groceries,Reliance Smart,572.15,Net Banking,2026-06-20 19:34:41,Chennai,India,Success,INR
TXN_9CD0CC01168C,CUST_3AC0F315E32D,AC209415691,REC_AC233882,Ananya Sengupta,PNB,Food,Swiggy,518.62,Debit Card,2026-06-20 20:32:41,Lucknow,India,Success,INR
TXN_E5948661DCF2,CUST_73B41940F312,AC723403479,REC_AC460517,Rajesh Reddy,Yes Bank,Travel,MakeMyTrip,386.7,NEFT,2026-06-20 20:51:41,Gurgaon,India,Success,INR
TXN_F1F95F02C7A0,CUST_3004622EBCCF,AC857704655,REC_AC419457,Riya Iyer,Yes Bank,Groceries,Reliance Smart,333.56,IMPS,2026-06-20 21:31:41,Indore,India,Success,INR
TXN_7D0958EA524C,CUST_160C9133B0CF,AC362950628,REC_AC131127,Karan Gupta,SBI,E-commerce,Flipkart,884.97,UPI,2026-05-17 19:33:02,Delhi,India,Success,INR
TXN_6E81A9B44FA8,CUST_6380C85B577F,AC278575192,REC_AC168553,Arjun Reddy,SBI,Retail,Local Kirana,367.37,UPI,2026-05-17 19:55:02,Gurgaon,India,Success,INR
TXN_52A9B7BC9C8C,CUST_55C717731AA3,AC327416584,REC_AC847096,Ramesh Chatterjee,PNB,Retail,Local Kirana,21591.61,Debit Card,2026-05-17 20:46:02,Chennai,India,Success,INR
TXN_B225961C5126,CUST_F969633BDDB5,AC162795957,REC_AC888133,Kavya Sengupta,ICICI Bank,Groceries,Reliance Smart,1575.89,IMPS,2026-05-17 21:00:02,Delhi,India,Success,INR
TXN_B43681FEC455,CUST_9DDA4B54CA2A,AC546434187,REC_AC887029,Vihaan Nair,Yes Bank,E-commerce,Flipkart,1558.94,IMPS,2026-05-17 21:24:02,Delhi,India,Success,INR
TXN_0B50D43E7EE6,CUST_3004622EBCCF,AC857704655,REC_AC419457,Riya Iyer,Yes Bank,Retail,Local Kirana,974.95,IMPS,2026-05-17 21:41:02,Indore,India,Success,INR
TXN_D999AD932205,CUST_01D4765F0DCC,AC695295870,REC_AC479430,Sunita Singh,SBI,Food,Zomato,2380.78,NEFT,2026-05-17 22:37:02,Kolkata,India,Success,INR
TXN_211C0E97774B,CUST_B8B7C1E4E9DC,AC120912992,REC_AC879769,Pooja Sengupta,HDFC Bank,Electronics,Croma,3330.26,Credit Card,2026-05-17 23:01:02,Kochi,India,Success,INR
TXN_D0E5D196410E,CUST_6380C85B577F,AC278575192,REC_AC308665,Riya Menon,SBI,Food,Swiggy,270.81,NEFT,2026-05-17 19:49:34,Gurgaon,India,Success,INR
TXN_925C43F1EEE9,CUST_160C9133B0CF,AC362950628,REC_AC316509,Vikram Menon,Axis Bank,Groceries,Reliance Smart,183.65,IMPS,2026-05-17 20:23:34,Mumbai,India,Success,INR
TXN_1C018C1EE6DA,CUST_2CEC9252A0A1,AC258453521,REC_AC578472,Anita Menon,Axis Bank,Groceries,Reliance Smart,2337.13,UPI,2026-05-17 20:33:34,Gurgaon,India,Failed,INR
TXN_967CAE7A25E0,CUST_0D563A0F2D46,AC812921644,REC_AC681896,Rahul Kumar,ICICI Bank,E-commerce,Amazon India,4136.4,Net Banking,2026-05-17 20:51:34,Indore,India,Success,INR
TXN_3BA9A440B2F5,CUST_81E6D90C4760,AC675770529,REC_AC583767,Sneha Rao,PNB,Crypto,Binance,723282.32,Net Banking,2026-05-17 21:24:34,Coimbatore,India,Success,INR
TXN_5047E9D0A5DB,CUST_8966A3CE4048,AC950488739,REC_AC658155,Ramesh Verma,Yes Bank,E-commerce,Flipkart,400.45,IMPS,2026-05-17 22:03:34,Gurgaon,India,Success,INR
TXN_78FD0529C1F1,CUST_0D92D17B540C,AC364371717,REC_AC700870,Sunita Chatterjee,Axis Bank,E-commerce,Amazon India,2465.53,Debit Card,2026-05-17 23:03:34,Lucknow,India,Success,INR
TXN_707E67BB9297,CUST_8866C1FABF99,AC269820594,REC_AC873584,Vikram Desai,SBI,E-commerce,Flipkart,23494.61,IMPS,2026-05-17 23:31:34,Chandigarh,India,Success,INR
TXN_C6AD15D37D8C,CUST_166838FFAEA4,AC155926488,REC_AC908878,Diya Gupta,PNB,Groceries,D-Mart,1188.97,UPI,2026-05-18 00:17:34,Mumbai,India,Success,INR
TXN_FB2DAEE0E9AB,CUST_41D9016C2179,AC782454310,REC_AC718241,Karan Kumar,Axis Bank,E-commerce,Amazon India,1131.37,Credit Card,2026-05-18 00:50:34,Delhi,India,Failed,INR
TXN_D138D8420F5F,CUST_E762728AC2C4,AC751397897,REC_AC261050,Aarav Jain,HDFC Bank,E-commerce,Amazon India,1184.08,NEFT,2026-05-18 01:24:34,Pune,India,Success,INR
TXN_229DD65FC94B,CUST_88003A890783,AC675832441,REC_AC632401,Aarav Menon,PNB,Gaming,Offshore Bet,140.78,Net Banking,2026-05-18 01:29:34,Kochi,India,Failed,INR
TXN_D97AC4ED4D48,CUST_8B279B4E00CF,AC359154084,REC_AC256085,Aarav Verma,PNB,Travel,Cleartrip,575.37,NEFT,2026-05-18 02:02:34,Coimbatore,India,Success,INR
TXN_2B0A69424D25,CUST_C6FAC3E395B8,AC866162966,REC_AC487345,Vihaan Nair,Axis Bank,E-commerce,Amazon India,1339.3,IMPS,2026-05-18 02:48:34,Chennai,India,Success,INR
TXN_656DED768DF6,CUST_3AC0F315E32D,AC209415691,REC_AC594596,Gita Chauhan,SBI,Electronics,Croma,596.48,Debit Card,2026-05-18 03:13:34,Lucknow,India,Success,INR
TXN_0A696B1246ED,CUST_E11D4A73CB51,AC860229059,REC_AC908475,Rajesh Reddy,Yes Bank,Groceries,Reliance Smart,18426.42,IMPS,2026-05-18 03:58:34,Bengaluru,India,Success,INR
TXN_4A92747BA006,CUST_01C02537A5CA,AC822408848,REC_AC802615,Aarav Patel,PNB,Electronics,Croma,234.75,UPI,2026-05-18 04:52:34,Kochi,India,Success,INR
TXN_D9AD0352FD3C,CUST_3004622EBCCF,AC857704655,REC_AC419457,Riya Iyer,Yes Bank,E-commerce,Amazon India,884.68,UPI,2026-05-18 05:37:34,Bengaluru,India,Failed,INR
TXN_18275212EEA1,CUST_DF7E3A9C08AE,AC756783995,REC_AC488796,Diya Rao,ICICI Bank,Food,Zomato,8381.85,IMPS,2026-05-18 05:45:34,Chandigarh,India,Success,INR
TXN_D189EF3AF32D,CUST_1A4574854941,AC739362057,REC_AC648532,Rohan Menon,HDFC Bank,Retail,Local Kirana,780.44,Credit Card,2026-05-18 05:46:34,Chandigarh,India,Success,INR
TXN_658407FB9AD4,CUST_3D000F3782B4,AC484194737,REC_AC960899,Sita Gupta,HDFC Bank,Food,Swiggy,263615.28,UPI,2026-06-20 10:16:41,Delhi,India,Success,INR
TXN_C4C27CE77D96,CUST_A274A25A299E,AC465830215,REC_AC401603,Rohan Patel,Axis Bank,Groceries,Reliance Smart,97678.7,UPI,2026-06-20 11:10:41,Ahmedabad,India,Success,INR
TXN_4F476702C737,CUST_C6FAC3E395B8,AC866162966,REC_AC424398,Mahesh Menon,Axis Bank,Travel,MakeMyTrip,1207.03,IMPS,2026-06-20 11:53:41,Chennai,India,Success,INR
TXN_62BBE9F0151D,CUST_8866C1FABF99,AC269820594,REC_AC240454,Rahul Menon,HDFC Bank,E-commerce,Flipkart,74670.12,IMPS,2026-06-20 12:10:41,Chandigarh,India,Success,INR
TXN_75F39E3CD3F5,CUST_1A4574854941,AC739362057,REC_AC967960,Meera Iyer,ICICI Bank,Food,Swiggy,2632.75,Credit Card,2026-06-20 12:45:41,Chandigarh,India,Success,INR
TXN_401989033584,CUST_CD50341CE378,AC292587044,REC_AC862729,Anita Gupta,HDFC Bank,Retail,Local Kirana,2341.33,Credit Card,2026-06-20 12:49:41,Gurgaon,India,Success,INR
TXN_B171CE05A047,CUST_9F5234269242,AC920814900,REC_AC844056,Rajesh Gupta,Kotak Mahindra,Groceries,D-Mart,509.56,Net Banking,2026-06-20 13:08:41,Hyderabad,India,Success,INR
TXN_8652FF5361A3,CUST_770111A024A1,AC438817025,REC_AC726152,Sita Iyer,SBI,Crypto,Binance,2889.62,Debit Card,2026-06-20 13:56:41,Coimbatore,India,Failed,INR
TXN_3C7FE7FA30FC,CUST_9F5234269242,AC920814900,REC_AC798435,Mahesh Gupta,HDFC Bank,E-commerce,Amazon India,949.24,Net Banking,2026-06-20 14:46:41,Hyderabad,India,Success,INR
TXN_7F17B4858D6B,CUST_9F5234269242,AC920814900,REC_AC166582,Sunita Yadav,SBI,E-commerce,Flipkart,794.97,Net Banking,2026-06-20 15:04:41,Lucknow,India,Success,INR
TXN_E5401897677A,CUST_F77382D72C38,AC824022357,REC_AC219346,Sai Menon,PNB,E-commerce,Flipkart,14536.91,IMPS,2026-06-20 15:53:41,Mumbai,India,Success,INR
TXN_D74FB86A799E,CUST_5A5043D289DC,AC345824373,REC_AC247594,Rahul Desai,Yes Bank,E-commerce,Amazon India,5181.59,Debit Card,2026-06-20 16:28:41,Mumbai,India,Success,INR
TXN_0B4A2D376E5B,CUST_81E6D90C4760,AC675770529,REC_AC916704,Priya Patel,Kotak Mahindra,Retail,Local Kirana,54499.45,NEFT,2026-06-20 16:44:41,Coimbatore,India,Success,INR
TXN_203D8454E5CA,CUST_55C717731AA3,AC327416584,REC_AC230674,Suresh Yadav,Axis Bank,Travel,Cleartrip,5288.25,NEFT,2026-05-17 20:39:03,Chennai,India,Success,INR
TXN_7DD3A68FDA87,CUST_F969633BDDB5,AC162795957,REC_AC326130,Sneha Sengupta,Axis Bank,E-commerce,Flipkart,1588.1,IMPS,2026-05-17 20:49:03,Delhi,India,Success,INR
TXN_9981F623F7E0,CUST_686953EEE179,AC339362341,REC_AC100884,Anita Joshi,HDFC Bank,Crypto,WazirX,95775.39,Debit Card,2026-05-17 21:01:03,Chennai,India,Success,INR
TXN_37F152F81E1D,CUST_1A4574854941,AC739362057,REC_AC420012,Aditya Menon,Axis Bank,Retail,Local Kirana,1488.59,Credit Card,2026-05-17 21:47:03,Chandigarh,India,Success,INR
TXN_443551E23104,CUST_8D53A50EB97B,AC838194420,REC_AC482199,Ananya Gupta,HDFC Bank,Groceries,D-Mart,5038.72,UPI,2026-05-17 22:35:03,Bengaluru,India,Success,INR
TXN_1FA88CF8BB49,CUST_2CEC9252A0A1,AC258453521,REC_AC132653,Meera Bose,HDFC Bank,Travel,MakeMyTrip,2330.08,Credit Card,2026-05-17 23:14:03,Gurgaon,India,Success,INR
TXN_E68C47219F9F,CUST_99B31E34B435,AC110002396,REC_AC742705,Amit Sengupta,ICICI Bank,Groceries,D-Mart,774.31,IMPS,2026-05-17 23:33:03,Jaipur,India,Success,INR
TXN_465AAC0184D9,CUST_686953EEE179,AC339362341,REC_AC479052,Sai Reddy,Yes Bank,Groceries,D-Mart,55900.57,Debit Card,2026-05-17 23:59:03,Ahmedabad,India,Success,INR
TXN_6769A31CAD4B,CUST_01C02537A5CA,AC822408848,REC_AC440669,Gita Desai,Kotak Mahindra,Crypto,Binance,5123.19,Credit Card,2026-05-18 00:47:03,Gurgaon,India,Success,INR
TXN_DC47E779F9FB,CUST_686953EEE179,AC339362341,REC_AC549788,Arjun Sengupta,SBI,Travel,Cleartrip,78540.3,Debit Card,2026-05-18 00:57:03,Ahmedabad,India,Success,INR
TXN_7F544AB9B827,CUST_15C44D3CE34B,AC176428684,REC_AC547011,Vikram Patel,Yes Bank,E-commerce,Flipkart,18204.5,Net Banking,2026-05-18 01:42:03,Chennai,India,Success,INR
TXN_527DF9AD2573,CUST_01C02537A5CA,AC822408848,REC_AC792511,Vikram Menon,Axis Bank,Food,Swiggy,196.83,UPI,2026-05-18 02:15:03,Gurgaon,India,Success,INR
TXN_EAB6D19901D5,CUST_E11D4A73CB51,AC860229059,REC_AC211532,Mahesh Singh,HDFC Bank,Travel,Cleartrip,37592.12,IMPS,2026-05-18 02:22:03,Lucknow,India,Success,INR
TXN_0D82C026E366,CUST_88003A890783,AC675832441,REC_AC632401,Aarav Menon,PNB,E-commerce,Flipkart,250.48,Net Banking,2026-05-18 03:11:03,Kochi,India,Success,INR
TXN_B1698AF2BDAE,CUST_81E6D90C4760,AC675770529,REC_AC328387,Aarav Sengupta,Axis Bank,Electronics,Croma,247295.85,Debit Card,2026-05-18 03:30:03,Coimbatore,India,Success,INR
TXN_6D3C46AB96D7,CUST_8866C1FABF99,AC269820594,REC_AC320172,Aarav Joshi,PNB,E-commerce,Amazon India,25630.99,IMPS,2026-05-18 04:06:03,Chandigarh,India,Success,INR
TXN_F75C9D05BBD6,CUST_6D76C861D951,AC208449460,REC_AC316173,Diya Nair,SBI,Crypto,Binance,547743.64,Credit Card,2026-05-18 04:27:03,Delhi,India,Success,INR
TXN_22CB3DDF6228,CUST_55C717731AA3,AC327416584,REC_AC734330,Anita Kumar,ICICI Bank,E-commerce,Flipkart,6111.33,Net Banking,2026-05-18 04:51:03,Chennai,India,Failed,INR
TXN_AB604272C8AC,CUST_F77382D72C38,AC824022357,REC_AC360406,Amit Kumar,PNB,Food,Swiggy,59635.47,IMPS,2026-05-18 05:38:03,Kochi,India,Success,INR
TXN_85AB1557875B,CUST_3AC0F315E32D,AC209415691,REC_AC594596,Gita Chauhan,SBI,Food,Swiggy,294.08,Debit Card,2026-05-18 06:27:03,Lucknow,India,Success,INR
TXN_37DE989940CA,CUST_01C02537A5CA,AC822408848,REC_AC474664,Diya Singh,ICICI Bank,Food,Swiggy,434.67,UPI,2026-05-18 06:42:03,Gurgaon,India,Success,INR
TXN_746A29F898C0,CUST_E11D4A73CB51,AC860229059,REC_AC211532,Mahesh Singh,HDFC Bank,Travel,MakeMyTrip,41121.61,IMPS,2026-05-18 06:52:03,Lucknow,India,Success,INR
TXN_4154BE327ECB,CUST_71749AF6CF43,AC253407200,REC_AC956255,Kavya Iyer,Kotak Mahindra,Travel,Cleartrip,1751.68,NEFT,2026-05-18 07:02:03,Gurgaon,India,Success,INR
TXN_988FA10D0B84,CUST_3AC0F315E32D,AC209415691,REC_AC594596,Gita Chauhan,SBI,Food,Zomato,364.29,Debit Card,2026-05-18 07:36:03,Lucknow,India,Success,INR
TXN_90DCC4022C9A,CUST_6380C85B577F,AC278575192,REC_AC482986,Rahul Patel,HDFC Bank,E-commerce,Flipkart,272.53,Credit Card,2026-05-17 19:46:24,Gurgaon,India,Success,INR
TXN_06A495916610,CUST_E762728AC2C4,AC751397897,REC_AC261050,Aarav Jain,HDFC Bank,Travel,MakeMyTrip,5470.41,NEFT,2026-05-17 20:17:24,Pune,India,Success,INR
TXN_AD643CAA3E98,CUST_F969633BDDB5,AC162795957,REC_AC734475,Anita Bose,Axis Bank,E-commerce,Flipkart,2594.57,IMPS,2026-05-17 21:03:24,Delhi,India,Success,INR
TXN_37F60E433F91,CUST_8966A3CE4048,AC950488739,REC_AC928611,Vihaan Iyer,HDFC Bank,Food,Swiggy,869.05,Debit Card,2026-05-17 22:04:16,Gurgaon,India,Success,INR
TXN_BA1F5AA4F67C,CUST_01D4765F0DCC,AC695295870,REC_AC862400,Ananya Gupta,Kotak Mahindra,Travel,Cleartrip,1869.59,NEFT,2026-05-17 22:53:16,Kolkata,India,Success,INR
TXN_7876673FC71A,CUST_F969633BDDB5,AC162795957,REC_AC141956,Gita Desai,SBI,Retail,Local Kirana,3426.32,IMPS,2026-05-17 23:39:16,Delhi,India,Failed,INR
TXN_BB5F34DCB856,CUST_3004622EBCCF,AC857704655,REC_AC419457,Riya Iyer,Yes Bank,Electronics,Croma,384.91,IMPS,2026-05-18 00:29:16,Bengaluru,India,Success,INR
TXN_73DABFD44E30,CUST_3AC0F315E32D,AC209415691,REC_AC849014,Rajesh Gupta,HDFC Bank,Food,Zomato,517.93,Debit Card,2026-05-18 00:37:16,Lucknow,India,Success,INR
TXN_E6BBE6D1DB8F,CUST_6E9FB0F33173,AC851044796,REC_AC530728,Mahesh Chatterjee,PNB,E-commerce,Flipkart,85.37,Debit Card,2026-05-18 01:22:16,Gurgaon,India,Success,INR
TXN_0EB1B9E4C6C4,CUST_CD50341CE378,AC292587044,REC_AC862729,Anita Gupta,HDFC Bank,Travel,Cleartrip,2604.02,Credit Card,2026-05-18 01:43:16,Gurgaon,India,Success,INR
TXN_BF6ED863E74E,CUST_6380C85B577F,AC278575192,REC_AC168553,Arjun Reddy,SBI,Travel,Cleartrip,273.16,UPI,2026-05-18 01:47:16,Gurgaon,India,Success,INR
TXN_6B51BBDB8A51,CUST_F77382D72C38,AC824022357,REC_AC698020,Aarav Yadav,Yes Bank,Electronics,Croma,12080.67,IMPS,2026-05-18 02:09:16,Mumbai,India,Success,INR
TXN_C2C48609AAD0,CUST_55C717731AA3,AC327416584,REC_AC765104,Pooja Singh,HDFC Bank,Crypto,WazirX,2817.37,Net Banking,2026-05-18 03:09:16,Chennai,India,Success,INR
TXN_FE16F6254EB1,CUST_A274A25A299E,AC465830215,REC_AC606346,Vikram Gupta,Kotak Mahindra,Retail,Local Kirana,385388.62,Debit Card,2026-06-20 11:12:41,Delhi,India,Success,INR
TXN_A12AA0B19000,CUST_E11D4A73CB51,AC860229059,REC_AC211532,Mahesh Singh,HDFC Bank,Food,Zomato,42938.85,IMPS,2026-06-20 11:31:41,Bengaluru,India,Success,INR
TXN_1B247C23B57F,CUST_8D53A50EB97B,AC838194420,REC_AC482199,Ananya Gupta,HDFC Bank,Food,Zomato,3332.03,UPI,2026-06-20 12:14:41,Bengaluru,India,Success,INR
TXN_F2E26DEDEBE0,CUST_0D92D17B540C,AC364371717,REC_AC863481,Diya Sengupta,SBI,Crypto,Binance,21030.24,UPI,2026-06-20 12:58:41,Ahmedabad,India,Success,INR
TXN_53696D29E177,CUST_F77382D72C38,AC824022357,REC_AC219346,Sai Menon,PNB,Groceries,D-Mart,6978.63,IMPS,2026-06-20 13:52:41,Coimbatore,India,Success,INR
